timestamp_utc,symbol,side,qty,notional,price
2026-05-07T15:18:15+00:00,LHX,sell,1,297.6545655777627,303.0150146484375
2026-05-07T15:18:15+00:00,CI,sell,1,291.3266387128242,282.6700134277344
2026-05-07T15:18:15+00:00,LULU,sell,2,268.03,133.99000549316406
2026-05-07T15:18:15+00:00,CF,sell,2,251.3121672354955,115.50499725341797
2026-05-07T15:18:15+00:00,DLR,sell,1,195.26,195.25999450683594
2026-05-07T15:18:15+00:00,KEY,sell,9,188.8371857792954,21.834999084472656
2026-05-07T15:18:15+00:00,KR,sell,2,134.3276006825954,65.86000061035156
2026-05-07T15:18:15+00:00,GIS,sell,4,131.1887303754229,35.07500076293945
2026-05-07T15:18:15+00:00,DVN,sell,3,120.88880091011742,44.66999816894531
2026-05-07T15:18:15+00:00,SLB,buy,594,31586.951199089883,53.220001220703125
2026-05-07T15:18:15+00:00,BKR,buy,497,31454.971199089883,63.3400993347168
2026-05-07T15:18:15+00:00,PYPL,buy,610,28587.804438376945,46.900001525878906
2026-05-07T15:18:15+00:00,DLTR,buy,278,27133.741269624577,97.68000030517578
2026-05-07T15:18:15+00:00,MNST,buy,352,26828.701269624577,76.20999908447266
2026-05-07T15:18:15+00:00,GWW,buy,19,24549.575434422237,1261.72998046875
2026-05-07T15:18:15+00:00,ITW,buy,95,24549.575434422237,258.1000061035156
2026-05-07T15:18:15+00:00,UNH,buy,67,24549.575434422237,366.45001220703125
2026-05-07T15:18:15+00:00,ZTS,buy,283,24549.575434422237,86.8949966430664
2026-05-07T15:18:15+00:00,MA,buy,47,23616.404438376947,497.8399963378906
2026-05-07T15:18:15+00:00,SCHW,buy,260,23525.98443837695,90.44000244140625
2026-05-07T15:18:15+00:00,NXPI,buy,79,23408.702748198713,294.7749938964844
2026-05-07T15:18:15+00:00,FTNT,buy,206,23113.927748198712,112.11000061035156
2026-05-07T15:18:15+00:00,AEP,buy,171,22611.45105802048,132.56500244140625
2026-05-07T15:18:15+00:00,CMCSA,buy,849,22611.45105802048,26.635000228881836
2026-05-07T15:18:15+00:00,CMG,buy,687,22611.45105802048,32.915000915527344
2026-05-07T15:18:15+00:00,DUK,buy,181,22611.45105802048,124.80999755859375
2026-05-07T15:18:15+00:00,ECL,buy,87,22611.45105802048,260.489990234375
2026-05-07T15:18:15+00:00,HD,buy,70,22611.45105802048,324.8900146484375
2026-05-07T15:18:15+00:00,LOW,buy,97,22611.45105802048,232.3300018310547
2026-05-07T15:18:15+00:00,MLM,buy,37,22611.45105802048,604.8099975585938
2026-05-07T15:18:15+00:00,O,buy,232,14411.821692832775,62.18000030517578
2026-05-07T15:18:15+00:00,TGT,buy,48,6036.72,125.86319732666016
2026-05-07T15:18:15+00:00,VLO,buy,26,5990.66,230.41000366210938
2026-05-07T15:18:15+00:00,CSX,buy,128,5756.16,44.935001373291016
2026-05-07T15:18:15+00:00,DG,buy,49,5670.77,115.7750015258789
2026-05-07T15:18:15+00:00,LMT,buy,11,5589.375,508.125
2026-05-07T15:18:15+00:00,FIS,buy,120,5586.6,46.59000015258789
2026-05-07T15:18:15+00:00,JCI,buy,40,5546.0,138.83999633789062
2026-05-07T15:18:15+00:00,INCY,buy,56,5530.56,98.76000213623047
2026-05-07T15:18:15+00:00,AIG,buy,71,5476.94,77.1449966430664
2026-05-07T15:18:15+00:00,HLT,buy,17,5471.535,321.8800048828125
2026-05-07T15:18:15+00:00,STT,buy,36,5400.0,149.8699951171875
2026-05-07T15:18:15+00:00,BIIB,buy,28,5363.68,191.55999755859375
2026-05-07T15:18:15+00:00,MU,buy,8,5285.4,661.1702270507812
2026-05-07T15:18:15+00:00,HPQ,buy,245,5256.475,21.454999923706055
2026-05-07T15:18:15+00:00,SBAC,buy,24,5222.88,217.6199951171875
2026-05-07T15:18:15+00:00,TTWO,buy,23,5191.1,225.6999969482422
2026-05-07T15:18:15+00:00,CB,buy,16,5132.4816,320.92498779296875
2026-05-07T15:18:15+00:00,PPG,buy,46,5102.78,110.84500122070312
2026-05-07T15:18:15+00:00,BMY,buy,91,5090.54,55.935001373291016
2026-05-07T15:18:15+00:00,SRE,buy,55,5042.95,91.69000244140625
2026-05-07T15:18:15+00:00,NEE,buy,53,4997.105,94.29000091552734
2026-05-07T15:18:15+00:00,EXC,buy,110,4887.3,44.43000030517578
2026-05-07T15:18:15+00:00,APTV,buy,47,2674.566058020482,57.459999084472656
2026-05-07T15:18:15+00:00,DHR,buy,12,2160.455434422238,174.9149932861328
2026-05-07T15:18:15+00:00,IDXX,buy,3,1629.5754344222369,571.9199829101562
2026-05-07T15:18:15+00:00,COR,buy,6,1512.9254344222354,253.3199005126953
2026-05-07T15:18:15+00:00,TMO,buy,3,1270.410434422236,475.2900085449219
2026-05-07T15:18:15+00:00,CNC,buy,15,804.9754344222383,55.23500061035156
2026-05-07T15:18:15+00:00,ANET,buy,5,771.6077481987122,143.2050018310547
2026-05-07T15:18:15+00:00,EXPE,buy,3,724.372832764504,247.60000610351562
2026-05-07T15:18:15+00:00,EBAY,buy,6,695.5728327645047,107.4800033569336
2026-05-07T15:18:15+00:00,CMI,buy,1,655.1883612871761,702.0999755859375
2026-05-07T15:18:15+00:00,SBUX,buy,6,633.1328327645042,104.50250244140625
2026-05-07T15:18:15+00:00,SYY,buy,9,631.6812696245761,72.45500183105469
2026-05-07T15:18:15+00:00,TMUS,buy,3,582.6660580204807,194.94500732421875
2026-05-07T15:18:15+00:00,TJX,buy,3,541.3928327645044,155.66000366210938
2026-05-07T15:18:15+00:00,MRSH,buy,3,495.14443837694853,166.33999633789062
2026-05-07T15:18:15+00:00,WTW,buy,2,490.0044383769455,257.010009765625
2026-05-07T15:18:15+00:00,ROK,buy,1,455.26,455.1199951171875
2026-05-07T15:18:15+00:00,EMR,buy,3,435.135,145.125
2026-05-07T15:18:15+00:00,APH,buy,3,415.9177481987135,136.7449951171875
2026-05-07T15:18:15+00:00,MCHP,buy,4,404.62,101.13500213623047
2026-05-07T15:18:15+00:00,FDX,buy,1,379.725,379.9800109863281
2026-05-07T15:18:15+00:00,VTRS,buy,21,359.3133612871761,16.7450008392334
2026-05-07T15:18:15+00:00,ACN,buy,2,335.8427481987128,179.35499572753906
2026-05-07T15:18:15+00:00,CFG,buy,5,334.1705142207047,64.98999786376953
2026-05-07T15:18:15+00:00,WFC,buy,4,327.1944383769478,79.25
2026-05-07T15:18:15+00:00,UAL,buy,3,318.28336128717547,103.34500122070312
2026-05-07T15:18:15+00:00,DAL,buy,4,311.51336128717594,74.75559997558594
2026-05-07T15:18:15+00:00,DELL,buy,1,301.69667349260453,234.8800048828125
2026-05-07T15:18:15+00:00,COF,buy,2,296.0744383769452,192.72500610351562
2026-05-07T15:18:15+00:00,ALB,buy,1,270.5728327645047,211.38499450683594
2026-05-07T15:18:15+00:00,FISV,buy,4,209.83443837694722,57.52000045776367
2026-05-07T15:18:15+00:00,ON,buy,2,185.2877481987125,102.36000061035156
2026-05-07T15:18:15+00:00,FAST,buy,4,179.42,44.849998474121094
2026-05-07T15:18:15+00:00,PRU,buy,1,100.36,100.36000061035156
